,CityId,InvitorCityId,NumOutInvs,norm,InvitationProb
0,379,380,971,3832,0.25339248434237993
1,381,380,167,3832,0.043580375782881
2,382,380,66,3832,0.01722338204592902
3,383,380,21,3832,0.005480167014613779
4,384,380,20,3832,0.005219206680584551
5,385,380,233,3832,0.06080375782881002
6,386,380,28,3832,0.007306889352818371
7,387,380,30,3832,0.007828810020876827
8,388,380,9,3832,0.002348643006263048
9,389,380,51,3832,0.013308977035490605
10,390,380,13,3832,0.0033924843423799585
11,391,380,8,3832,0.0020876826722338203
12,392,380,22,3832,0.005741127348643006
13,393,380,4,3832,0.0010438413361169101
14,394,380,26,3832,0.006784968684759917
15,395,380,10,3832,0.0026096033402922755
16,396,380,66,3832,0.01722338204592902
17,397,380,15,3832,0.003914405010438413
18,398,380,5,3832,0.0013048016701461378
19,399,380,4,3832,0.0010438413361169101
20,1682,380,4,3832,0.0010438413361169101
21,1702,380,4,3832,0.0010438413361169101
22,1722,380,3,3832,0.0007828810020876827
23,1742,380,6,3832,0.0015657620041753654
24,1762,380,5,3832,0.0013048016701461378
25,1782,380,15,3832,0.003914405010438413
26,1802,380,3,3832,0.0007828810020876827
27,1822,380,2,3832,0.0005219206680584551
28,1842,380,4,3832,0.0010438413361169101
29,1862,380,9,3832,0.002348643006263048
30,1882,380,15,3832,0.003914405010438413
31,1902,380,8,3832,0.0020876826722338203
32,1922,380,1,3832,0.00026096033402922753
33,1942,380,1,3832,0.00026096033402922753
34,1962,380,9,3832,0.002348643006263048
35,1982,380,4,3832,0.0010438413361169101
36,2002,380,16,3832,0.0041753653444676405
37,2022,380,2,3832,0.0005219206680584551
38,2023,380,8,3832,0.0020876826722338203
39,2042,380,3,3832,0.0007828810020876827
40,2062,380,16,3832,0.0041753653444676405
41,2063,380,1,3832,0.00026096033402922753
42,2082,380,4,3832,0.0010438413361169101
43,2083,380,4,3832,0.0010438413361169101
44,2084,380,8,3832,0.0020876826722338203
45,2102,380,1,3832,0.00026096033402922753
46,2103,380,15,3832,0.003914405010438413
47,2104,380,28,3832,0.007306889352818371
48,2105,380,2,3832,0.0005219206680584551
49,2122,380,20,3832,0.005219206680584551
50,2142,380,1,3832,0.00026096033402922753
51,2143,380,9,3832,0.002348643006263048
52,2144,380,6,3832,0.0015657620041753654
53,2145,380,23,3832,0.0060020876826722335
54,2146,380,1,3832,0.00026096033402922753
55,2147,380,4,3832,0.0010438413361169101
56,2342,380,1,3832,0.00026096033402922753
57,2343,380,6,3832,0.0015657620041753654
58,2742,380,2,3832,0.0005219206680584551
59,2743,380,1,3832,0.00026096033402922753
60,2942,380,1,3832,0.00026096033402922753
61,2943,380,3,3832,0.0007828810020876827
62,2944,380,4,3832,0.0010438413361169101
63,3142,380,5,3832,0.0013048016701461378
64,3143,380,6,3832,0.0015657620041753654
65,3542,380,2,3832,0.0005219206680584551
66,3543,380,44,3832,0.011482254697286013
67,3742,380,5,3832,0.0013048016701461378
68,3942,380,13,3832,0.0033924843423799585
69,3943,380,3,3832,0.0007828810020876827
70,3944,380,5,3832,0.0013048016701461378
71,3945,380,1,3832,0.00026096033402922753
72,4142,380,6,3832,0.0015657620041753654
73,4143,380,3,3832,0.0007828810020876827
74,4144,380,4,3832,0.0010438413361169101
75,4342,380,1,3832,0.00026096033402922753
76,4542,380,10,3832,0.0026096033402922755
77,4544,380,3,3832,0.0007828810020876827
78,4743,380,4,3832,0.0010438413361169101
79,4744,380,68,3832,0.017745302713987474
80,5142,380,2,3832,0.0005219206680584551
81,5143,380,1,3832,0.00026096033402922753
82,5145,380,6,3832,0.0015657620041753654
83,5342,380,4,3832,0.0010438413361169101
84,5343,380,1,3832,0.00026096033402922753
85,5344,380,1,3832,0.00026096033402922753
86,5345,380,2,3832,0.0005219206680584551
87,5346,380,4,3832,0.0010438413361169101
88,5542,380,1,3832,0.00026096033402922753
89,5543,380,4,3832,0.0010438413361169101
90,5743,380,2,3832,0.0005219206680584551
91,5942,380,4,3832,0.0010438413361169101
92,6142,380,3,3832,0.0007828810020876827
93,6143,380,2,3832,0.0005219206680584551
94,6144,380,1,3832,0.00026096033402922753
95,6145,380,10,3832,0.0026096033402922755
96,6342,380,66,3832,0.01722338204592902
97,6543,380,2,3832,0.0005219206680584551
98,6742,380,2,3832,0.0005219206680584551
99,6743,380,1,3832,0.00026096033402922753
100,6744,380,2,3832,0.0005219206680584551
101,6745,380,5,3832,0.0013048016701461378
102,6746,380,2,3832,0.0005219206680584551
103,6747,380,15,3832,0.003914405010438413
104,7142,380,27,3832,0.007045929018789144
105,7143,380,25,3832,0.006524008350730689
106,7144,380,11,3832,0.002870563674321503
107,7145,380,1,3832,0.00026096033402922753
108,7343,380,79,3832,0.020615866388308975
109,7542,380,1,3832,0.00026096033402922753
110,7742,380,1,3832,0.00026096033402922753
111,7743,380,1,3832,0.00026096033402922753
112,8143,380,7,3832,0.0018267223382045928
113,8344,380,3,3832,0.0007828810020876827
114,8345,380,1,3832,0.00026096033402922753
115,8542,380,2,3832,0.0005219206680584551
116,8742,380,1,3832,0.00026096033402922753
117,8743,380,1,3832,0.00026096033402922753
118,8744,380,1,3832,0.00026096033402922753
119,8745,380,5,3832,0.0013048016701461378
120,8942,380,40,3832,0.010438413361169102
121,8943,380,1,3832,0.00026096033402922753
122,8945,380,24,3832,0.006263048016701462
123,8946,380,1,3832,0.00026096033402922753
124,8947,380,8,3832,0.0020876826722338203
125,8948,380,1,3832,0.00026096033402922753
126,9143,380,3,3832,0.0007828810020876827
127,9144,380,1,3832,0.00026096033402922753
128,9146,380,2,3832,0.0005219206680584551
129,9342,380,2,3832,0.0005219206680584551
130,9343,380,1,3832,0.00026096033402922753
131,9542,380,3,3832,0.0007828810020876827
132,9545,380,1,3832,0.00026096033402922753
133,9742,380,6,3832,0.0015657620041753654
134,9944,380,10,3832,0.0026096033402922755
135,9945,380,2,3832,0.0005219206680584551
136,9947,380,5,3832,0.0013048016701461378
137,9949,380,3,3832,0.0007828810020876827
138,9951,380,1,3832,0.00026096033402922753
139,9952,380,1,3832,0.00026096033402922753
140,9953,380,1,3832,0.00026096033402922753
141,9954,380,1,3832,0.00026096033402922753
142,9955,380,7,3832,0.0018267223382045928
143,10142,380,1,3832,0.00026096033402922753
144,10542,380,3,3832,0.0007828810020876827
145,10743,380,22,3832,0.005741127348643006
146,10744,380,1,3832,0.00026096033402922753
147,10745,380,2,3832,0.0005219206680584551
148,10746,380,16,3832,0.0041753653444676405
149,10942,380,1,3832,0.00026096033402922753
150,10945,380,2,3832,0.0005219206680584551
151,10946,380,3,3832,0.0007828810020876827
152,10947,380,10,3832,0.0026096033402922755
153,11143,380,1,3832,0.00026096033402922753
154,11147,380,3,3832,0.0007828810020876827
155,11342,380,4,3832,0.0010438413361169101
156,11344,380,1,3832,0.00026096033402922753
157,11345,380,5,3832,0.0013048016701461378
158,11348,380,1,3832,0.00026096033402922753
159,11542,380,2,3832,0.0005219206680584551
160,11543,380,53,3832,0.013830897703549061
161,11742,380,9,3832,0.002348643006263048
162,11743,380,1,3832,0.00026096033402922753
163,11744,380,2,3832,0.0005219206680584551
164,12343,380,1,3832,0.00026096033402922753
165,12548,380,20,3832,0.005219206680584551
166,12742,380,3,3832,0.0007828810020876827
167,12743,380,1,3832,0.00026096033402922753
168,12744,380,3,3832,0.0007828810020876827
169,12943,380,1,3832,0.00026096033402922753
170,13543,380,2,3832,0.0005219206680584551
171,13544,380,36,3832,0.009394572025052192
172,13744,380,1,3832,0.00026096033402922753
173,13746,380,1,3832,0.00026096033402922753
174,13943,380,15,3832,0.003914405010438413
175,14142,380,15,3832,0.003914405010438413
176,14144,380,2,3832,0.0005219206680584551
177,14145,380,1,3832,0.00026096033402922753
178,14342,380,38,3832,0.009916492693110648
179,14346,380,8,3832,0.0020876826722338203
180,14542,380,1,3832,0.00026096033402922753
181,14543,380,2,3832,0.0005219206680584551
182,14744,380,1,3832,0.00026096033402922753
183,14746,380,1,3832,0.00026096033402922753
184,14747,380,1,3832,0.00026096033402922753
185,14748,380,6,3832,0.0015657620041753654
186,14750,380,21,3832,0.005480167014613779
187,14751,380,1,3832,0.00026096033402922753
188,14753,380,1,3832,0.00026096033402922753
189,14757,380,2,3832,0.0005219206680584551
190,14758,380,1,3832,0.00026096033402922753
191,14759,380,1,3832,0.00026096033402922753
192,14760,380,4,3832,0.0010438413361169101
193,15143,380,1,3832,0.00026096033402922753
194,15144,380,2,3832,0.0005219206680584551
195,15147,380,3,3832,0.0007828810020876827
196,15344,380,1,3832,0.00026096033402922753
197,15542,380,1,3832,0.00026096033402922753
198,15544,380,1,3832,0.00026096033402922753
199,15545,380,1,3832,0.00026096033402922753
200,15546,380,24,3832,0.006263048016701462
201,15742,380,1,3832,0.00026096033402922753
202,15942,380,1,3832,0.00026096033402922753
203,15944,380,18,3832,0.004697286012526096
204,16144,380,4,3832,0.0010438413361169101
205,16343,380,6,3832,0.0015657620041753654
206,16346,380,3,3832,0.0007828810020876827
207,16348,380,1,3832,0.00026096033402922753
208,16349,380,1,3832,0.00026096033402922753
209,16544,380,7,3832,0.0018267223382045928
210,16545,380,3,3832,0.0007828810020876827
211,16546,380,4,3832,0.0010438413361169101
212,16547,380,1,3832,0.00026096033402922753
213,16550,380,1,3832,0.00026096033402922753
214,16552,380,1,3832,0.00026096033402922753
215,16744,380,1,3832,0.00026096033402922753
216,16745,380,3,3832,0.0007828810020876827
217,16749,380,1,3832,0.00026096033402922753
218,16751,380,5,3832,0.0013048016701461378
219,16754,380,1,3832,0.00026096033402922753
220,16943,380,2,3832,0.0005219206680584551
221,16944,380,1,3832,0.00026096033402922753
222,16945,380,2,3832,0.0005219206680584551
223,16946,380,1,3832,0.00026096033402922753
224,16949,380,5,3832,0.0013048016701461378
225,17147,380,23,3832,0.0060020876826722335
226,17153,380,18,3832,0.004697286012526096
227,17343,380,1,3832,0.00026096033402922753
228,17344,380,4,3832,0.0010438413361169101
229,17542,380,1,3832,0.00026096033402922753
230,18542,380,2,3832,0.0005219206680584551
231,19142,380,1,3832,0.00026096033402922753
232,19143,380,4,3832,0.0010438413361169101
233,19145,380,1,3832,0.00026096033402922753
234,19342,380,1,3832,0.00026096033402922753
235,19345,380,1,3832,0.00026096033402922753
236,19347,380,7,3832,0.0018267223382045928
237,19546,380,1,3832,0.00026096033402922753
238,19745,380,1,3832,0.00026096033402922753
239,19747,380,7,3832,0.0018267223382045928
240,19750,380,2,3832,0.0005219206680584551
241,19943,380,2,3832,0.0005219206680584551
242,19945,380,4,3832,0.0010438413361169101
243,19946,380,1,3832,0.00026096033402922753
244,19947,380,3,3832,0.0007828810020876827
245,20142,380,14,3832,0.0036534446764091857
246,20343,380,2,3832,0.0005219206680584551
247,20543,380,1,3832,0.00026096033402922753
248,20545,380,2,3832,0.0005219206680584551
249,20548,380,1,3832,0.00026096033402922753
250,20943,380,3,3832,0.0007828810020876827
