,CityId,InvitorCityId,NumOutInvs,norm,InvitationProb
0,379,380,17,35,0.4857142857142857
1,381,380,4,35,0.11428571428571428
2,382,380,1,35,0.02857142857142857
3,385,380,1,35,0.02857142857142857
4,394,380,1,35,0.02857142857142857
5,1702,380,1,35,0.02857142857142857
6,1942,380,1,35,0.02857142857142857
7,4744,380,1,35,0.02857142857142857
8,6747,380,1,35,0.02857142857142857
9,7343,380,1,35,0.02857142857142857
10,11543,380,3,35,0.08571428571428572
11,14760,380,1,35,0.02857142857142857
12,66759,380,1,35,0.02857142857142857
13,69809,380,1,35,0.02857142857142857
14,379,381,13,21,0.6190476190476191
15,382,381,2,21,0.09523809523809523
16,384,381,1,21,0.047619047619047616
17,396,381,1,21,0.047619047619047616
18,5743,381,1,21,0.047619047619047616
19,17157,381,1,21,0.047619047619047616
20,19142,381,1,21,0.047619047619047616
21,22947,381,1,21,0.047619047619047616
22,379,382,39,82,0.47560975609756095
23,380,382,2,82,0.024390243902439025
24,381,382,4,82,0.04878048780487805
25,383,382,2,82,0.024390243902439025
26,384,382,1,82,0.012195121951219513
27,385,382,1,82,0.012195121951219513
28,386,382,2,82,0.024390243902439025
29,388,382,1,82,0.012195121951219513
30,389,382,1,82,0.012195121951219513
31,392,382,1,82,0.012195121951219513
32,399,382,1,82,0.012195121951219513
33,1682,382,1,82,0.012195121951219513
34,1762,382,1,82,0.012195121951219513
35,1882,382,2,82,0.024390243902439025
36,2002,382,2,82,0.024390243902439025
37,2023,382,1,82,0.012195121951219513
38,2063,382,1,82,0.012195121951219513
39,2083,382,1,82,0.012195121951219513
40,2743,382,1,82,0.012195121951219513
41,3143,382,1,82,0.012195121951219513
42,3742,382,1,82,0.012195121951219513
43,3942,382,1,82,0.012195121951219513
44,3945,382,1,82,0.012195121951219513
45,4544,382,1,82,0.012195121951219513
46,5742,382,1,82,0.012195121951219513
47,6543,382,1,82,0.012195121951219513
48,8144,382,1,82,0.012195121951219513
49,12342,382,1,82,0.012195121951219513
50,13745,382,1,82,0.012195121951219513
51,15343,382,1,82,0.012195121951219513
52,21346,382,1,82,0.012195121951219513
53,30553,382,1,82,0.012195121951219513
54,62159,382,1,82,0.012195121951219513
55,69785,382,1,82,0.012195121951219513
56,85361,382,1,82,0.012195121951219513
57,87162,382,1,82,0.012195121951219513
58,379,383,32,66,0.48484848484848486
59,380,383,1,66,0.015151515151515152
60,382,383,3,66,0.045454545454545456
61,384,383,2,66,0.030303030303030304
62,385,383,1,66,0.015151515151515152
63,387,383,4,66,0.06060606060606061
64,388,383,1,66,0.015151515151515152
65,396,383,1,66,0.015151515151515152
66,397,383,1,66,0.015151515151515152
67,1842,383,1,66,0.015151515151515152
68,1862,383,1,66,0.015151515151515152
69,1962,383,3,66,0.045454545454545456
70,2083,383,2,66,0.030303030303030304
71,2102,383,1,66,0.015151515151515152
72,2743,383,1,66,0.015151515151515152
73,2942,383,1,66,0.015151515151515152
74,6144,383,1,66,0.015151515151515152
75,6942,383,1,66,0.015151515151515152
76,8543,383,2,66,0.030303030303030304
77,10944,383,1,66,0.015151515151515152
78,13743,383,1,66,0.015151515151515152
79,33956,383,1,66,0.015151515151515152
80,69960,383,1,66,0.015151515151515152
81,71176,383,1,66,0.015151515151515152
82,107964,383,1,66,0.015151515151515152
83,379,384,22,55,0.4
84,381,384,1,55,0.01818181818181818
85,382,384,1,55,0.01818181818181818
86,383,384,2,55,0.03636363636363636
87,386,384,1,55,0.01818181818181818
88,387,384,1,55,0.01818181818181818
89,388,384,1,55,0.01818181818181818
90,390,384,1,55,0.01818181818181818
91,394,384,1,55,0.01818181818181818
92,397,384,1,55,0.01818181818181818
93,398,384,1,55,0.01818181818181818
94,1702,384,1,55,0.01818181818181818
95,1742,384,1,55,0.01818181818181818
96,1922,384,1,55,0.01818181818181818
97,2084,384,1,55,0.01818181818181818
98,2105,384,1,55,0.01818181818181818
99,2142,384,1,55,0.01818181818181818
100,2343,384,4,55,0.07272727272727272
101,5342,384,1,55,0.01818181818181818
102,6942,384,2,55,0.03636363636363636
103,8143,384,1,55,0.01818181818181818
104,9952,384,1,55,0.01818181818181818
105,10344,384,1,55,0.01818181818181818
106,11742,384,1,55,0.01818181818181818
107,12742,384,1,55,0.01818181818181818
108,19948,384,1,55,0.01818181818181818
109,20544,384,1,55,0.01818181818181818
110,23951,384,1,55,0.01818181818181818
111,87363,384,1,55,0.01818181818181818
112,379,385,14,25,0.56
113,380,385,4,25,0.16
114,381,385,1,25,0.04
115,5343,385,1,25,0.04
116,12744,385,1,25,0.04
117,15944,385,1,25,0.04
118,28551,385,1,25,0.04
119,32954,385,1,25,0.04
120,66758,385,1,25,0.04
121,379,386,18,42,0.42857142857142855
122,382,386,4,42,0.09523809523809523
123,385,386,1,42,0.023809523809523808
124,388,386,1,42,0.023809523809523808
125,1782,386,1,42,0.023809523809523808
126,1802,386,1,42,0.023809523809523808
127,3945,386,1,42,0.023809523809523808
128,5145,386,2,42,0.047619047619047616
129,5343,386,2,42,0.047619047619047616
130,9949,386,5,42,0.11904761904761904
131,10345,386,1,42,0.023809523809523808
132,12343,386,1,42,0.023809523809523808
133,13942,386,1,42,0.023809523809523808
134,16752,386,1,42,0.023809523809523808
135,37556,386,1,42,0.023809523809523808
136,46756,386,1,42,0.023809523809523808
