,CityId,InvitorCityId,NumOutInvs,norm,InvitationProb
0,379,380,4,22,0.18181818181818182
1,386,380,1,22,0.045454545454545456
2,389,380,1,22,0.045454545454545456
3,4143,380,1,22,0.045454545454545456
4,7943,380,1,22,0.045454545454545456
5,11346,380,1,22,0.045454545454545456
6,14142,380,1,22,0.045454545454545456
7,15546,380,1,22,0.045454545454545456
8,23356,380,1,22,0.045454545454545456
9,23752,380,1,22,0.045454545454545456
10,49359,380,2,22,0.09090909090909091
11,51758,380,1,22,0.045454545454545456
12,69982,380,1,22,0.045454545454545456
13,73760,380,1,22,0.045454545454545456
14,100364,380,1,22,0.045454545454545456
15,108166,380,1,22,0.045454545454545456
16,113165,380,1,22,0.045454545454545456
17,115365,380,1,22,0.045454545454545456
18,379,381,2,18,0.1111111111111111
19,380,381,1,18,0.05555555555555555
20,393,381,1,18,0.05555555555555555
21,397,381,1,18,0.05555555555555555
22,1822,381,1,18,0.05555555555555555
23,2104,381,1,18,0.05555555555555555
24,2145,381,1,18,0.05555555555555555
25,3944,381,1,18,0.05555555555555555
26,14346,381,1,18,0.05555555555555555
27,16942,381,1,18,0.05555555555555555
28,17344,381,1,18,0.05555555555555555
29,72188,381,1,18,0.05555555555555555
30,74158,381,1,18,0.05555555555555555
31,74365,381,1,18,0.05555555555555555
32,76168,381,1,18,0.05555555555555555
33,77362,381,1,18,0.05555555555555555
34,127163,381,1,18,0.05555555555555555
35,379,382,2,20,0.1
36,386,382,1,20,0.05
37,390,382,1,20,0.05
38,2147,382,1,20,0.05
39,3143,382,1,20,0.05
40,3942,382,1,20,0.05
41,6543,382,1,20,0.05
42,14760,382,1,20,0.05
43,15142,382,2,20,0.1
44,16944,382,1,20,0.05
45,22745,382,1,20,0.05
46,24552,382,1,20,0.05
47,28951,382,1,20,0.05
48,44559,382,1,20,0.05
49,55160,382,1,20,0.05
50,60958,382,1,20,0.05
51,67158,382,1,20,0.05
52,71159,382,1,20,0.05
53,379,384,2,14,0.14285714285714285
54,392,384,1,14,0.07142857142857142
55,1702,384,1,14,0.07142857142857142
56,2103,384,1,14,0.07142857142857142
57,3944,384,1,14,0.07142857142857142
58,6142,384,1,14,0.07142857142857142
59,26551,384,1,14,0.07142857142857142
60,31151,384,1,14,0.07142857142857142
61,36759,384,1,14,0.07142857142857142
62,69779,384,1,14,0.07142857142857142
63,69980,384,1,14,0.07142857142857142
64,71370,384,1,14,0.07142857142857142
65,87166,384,1,14,0.07142857142857142
66,379,385,3,22,0.13636363636363635
67,380,385,1,22,0.045454545454545456
68,381,385,1,22,0.045454545454545456
69,8743,385,1,22,0.045454545454545456
70,9542,385,1,22,0.045454545454545456
71,14142,385,1,22,0.045454545454545456
72,14346,385,1,22,0.045454545454545456
73,20948,385,1,22,0.045454545454545456
74,29151,385,1,22,0.045454545454545456
75,29958,385,1,22,0.045454545454545456
76,41556,385,1,22,0.045454545454545456
77,55358,385,1,22,0.045454545454545456
78,69802,385,1,22,0.045454545454545456
79,69852,385,1,22,0.045454545454545456
80,71770,385,1,22,0.045454545454545456
81,77564,385,1,22,0.045454545454545456
82,86568,385,1,22,0.045454545454545456
83,91763,385,1,22,0.045454545454545456
84,97764,385,1,22,0.045454545454545456
85,103765,385,1,22,0.045454545454545456
86,379,386,1,13,0.07692307692307693
87,2147,386,1,13,0.07692307692307693
88,2742,386,1,13,0.07692307692307693
89,5543,386,1,13,0.07692307692307693
90,16747,386,2,13,0.15384615384615385
91,18542,386,1,13,0.07692307692307693
92,19545,386,2,13,0.15384615384615385
93,30555,386,1,13,0.07692307692307693
94,40556,386,1,13,0.07692307692307693
95,68158,386,1,13,0.07692307692307693
96,87967,386,1,13,0.07692307692307693
97,379,387,1,11,0.09090909090909091
98,381,387,1,11,0.09090909090909091
99,382,387,1,11,0.09090909090909091
100,396,387,1,11,0.09090909090909091
101,9343,387,1,11,0.09090909090909091
102,11348,387,1,11,0.09090909090909091
103,14542,387,1,11,0.09090909090909091
104,16548,387,1,11,0.09090909090909091
105,56162,387,1,11,0.09090909090909091
106,66159,387,1,11,0.09090909090909091
107,74164,387,1,11,0.09090909090909091
108,379,388,1,9,0.1111111111111111
109,380,388,1,9,0.1111111111111111
110,386,388,1,9,0.1111111111111111
111,6146,388,1,9,0.1111111111111111
112,6747,388,1,9,0.1111111111111111
113,24553,388,1,9,0.1111111111111111
114,82161,388,1,9,0.1111111111111111
115,87968,388,1,9,0.1111111111111111
116,116763,388,1,9,0.1111111111111111
117,379,391,2,7,0.2857142857142857
118,392,391,1,7,0.14285714285714285
119,2102,391,1,7,0.14285714285714285
120,2743,391,1,7,0.14285714285714285
121,69776,391,1,7,0.14285714285714285
122,109367,391,1,7,0.14285714285714285
123,379,392,1,7,0.14285714285714285
124,8947,392,1,7,0.14285714285714285
125,16351,392,1,7,0.14285714285714285
126,30356,392,1,7,0.14285714285714285
127,41958,392,1,7,0.14285714285714285
128,84764,392,2,7,0.2857142857142857
129,379,393,3,10,0.3
130,383,393,1,10,0.1
131,384,393,1,10,0.1
132,399,393,1,10,0.1
133,2142,393,1,10,0.1
134,17161,393,1,10,0.1
135,70194,393,1,10,0.1
136,86174,393,1,10,0.1
137,379,394,1,15,0.06666666666666667
138,387,394,1,15,0.06666666666666667
139,1862,394,1,15,0.06666666666666667
140,2063,394,1,15,0.06666666666666667
141,2142,394,2,15,0.13333333333333333
142,4342,394,1,15,0.06666666666666667
143,5345,394,1,15,0.06666666666666667
144,13744,394,1,15,0.06666666666666667
145,38362,394,1,15,0.06666666666666667
146,39159,394,1,15,0.06666666666666667
147,42756,394,1,15,0.06666666666666667
148,45357,394,1,15,0.06666666666666667
149,75970,394,1,15,0.06666666666666667
150,84776,394,1,15,0.06666666666666667
151,379,395,4,10,0.4
152,2082,395,1,10,0.1
153,5743,395,1,10,0.1
