,CityId,InvitorCityId,NumOutInvs,norm,InvitationProb
0,379,380,517,4554,0.11352657004830918
1,381,380,115,4554,0.025252525252525252
2,382,380,23,4554,0.005050505050505051
3,383,380,18,4554,0.003952569169960474
4,384,380,22,4554,0.004830917874396135
5,385,380,184,4554,0.04040404040404041
6,386,380,29,4554,0.006368028107158542
7,387,380,18,4554,0.003952569169960474
8,388,380,7,4554,0.0015371102327624067
9,389,380,40,4554,0.00878348704435661
10,390,380,13,4554,0.002854633289415898
11,391,380,8,4554,0.001756697408871322
12,392,380,22,4554,0.004830917874396135
13,393,380,8,4554,0.001756697408871322
14,394,380,11,4554,0.0024154589371980675
15,395,380,10,4554,0.0021958717610891525
16,396,380,51,4554,0.011198945981554678
17,397,380,20,4554,0.004391743522178305
18,398,380,6,4554,0.0013175230566534915
19,399,380,3,4554,0.0006587615283267457
20,1682,380,5,4554,0.0010979358805445762
21,1702,380,14,4554,0.0030742204655248135
22,1722,380,4,4554,0.000878348704435661
23,1742,380,9,4554,0.001976284584980237
24,1762,380,5,4554,0.0010979358805445762
25,1782,380,13,4554,0.002854633289415898
26,1802,380,1,4554,0.00021958717610891525
27,1822,380,8,4554,0.001756697408871322
28,1842,380,3,4554,0.0006587615283267457
29,1862,380,10,4554,0.0021958717610891525
30,1882,380,11,4554,0.0024154589371980675
31,1902,380,7,4554,0.0015371102327624067
32,1922,380,2,4554,0.0004391743522178305
33,1942,380,2,4554,0.0004391743522178305
34,1962,380,2,4554,0.0004391743522178305
35,1982,380,10,4554,0.0021958717610891525
36,2002,380,10,4554,0.0021958717610891525
37,2003,380,1,4554,0.00021958717610891525
38,2022,380,5,4554,0.0010979358805445762
39,2023,380,12,4554,0.002635046113306983
40,2042,380,1,4554,0.00021958717610891525
41,2062,380,9,4554,0.001976284584980237
42,2063,380,3,4554,0.0006587615283267457
43,2082,380,3,4554,0.0006587615283267457
44,2083,380,5,4554,0.0010979358805445762
45,2084,380,4,4554,0.000878348704435661
46,2102,380,1,4554,0.00021958717610891525
47,2103,380,17,4554,0.003732981993851559
48,2104,380,32,4554,0.007026789635485288
49,2105,380,3,4554,0.0006587615283267457
50,2122,380,11,4554,0.0024154589371980675
51,2142,380,5,4554,0.0010979358805445762
52,2143,380,5,4554,0.0010979358805445762
53,2144,380,8,4554,0.001756697408871322
54,2145,380,29,4554,0.006368028107158542
55,2146,380,1,4554,0.00021958717610891525
56,2147,380,6,4554,0.0013175230566534915
57,2342,380,1,4554,0.00021958717610891525
58,2343,380,3,4554,0.0006587615283267457
59,2742,380,1,4554,0.00021958717610891525
60,2743,380,2,4554,0.0004391743522178305
61,2744,380,2,4554,0.0004391743522178305
62,2942,380,5,4554,0.0010979358805445762
63,2943,380,1,4554,0.00021958717610891525
64,2944,380,2,4554,0.0004391743522178305
65,3142,380,4,4554,0.000878348704435661
66,3143,380,4,4554,0.000878348704435661
67,3342,380,1,4554,0.00021958717610891525
68,3542,380,1,4554,0.00021958717610891525
69,3543,380,68,4554,0.014931927975406236
70,3742,380,5,4554,0.0010979358805445762
71,3942,380,7,4554,0.0015371102327624067
72,3944,380,15,4554,0.0032938076416337285
73,3945,380,1,4554,0.00021958717610891525
74,4142,380,5,4554,0.0010979358805445762
75,4144,380,5,4554,0.0010979358805445762
76,4542,380,15,4554,0.0032938076416337285
77,4544,380,2,4554,0.0004391743522178305
78,4743,380,3,4554,0.0006587615283267457
79,4744,380,135,4554,0.029644268774703556
80,4942,380,2,4554,0.0004391743522178305
81,5143,380,1,4554,0.00021958717610891525
82,5144,380,2,4554,0.0004391743522178305
83,5145,380,8,4554,0.001756697408871322
84,5342,380,3,4554,0.0006587615283267457
85,5344,380,2,4554,0.0004391743522178305
86,5345,380,1,4554,0.00021958717610891525
87,5346,380,3,4554,0.0006587615283267457
88,5542,380,1,4554,0.00021958717610891525
89,5543,380,3,4554,0.0006587615283267457
90,5743,380,2,4554,0.0004391743522178305
91,5942,380,1,4554,0.00021958717610891525
92,6142,380,9,4554,0.001976284584980237
93,6143,380,2,4554,0.0004391743522178305
94,6144,380,3,4554,0.0006587615283267457
95,6145,380,12,4554,0.002635046113306983
96,6146,380,3,4554,0.0006587615283267457
97,6342,380,80,4554,0.01756697408871322
98,6343,380,1,4554,0.00021958717610891525
99,6543,380,5,4554,0.0010979358805445762
100,6747,380,17,4554,0.003732981993851559
101,7142,380,38,4554,0.00834431269213878
102,7143,380,16,4554,0.003513394817742644
103,7144,380,12,4554,0.002635046113306983
104,7145,380,1,4554,0.00021958717610891525
105,7343,380,106,4554,0.023276240667545016
106,7542,380,3,4554,0.0006587615283267457
107,7742,380,1,4554,0.00021958717610891525
108,7743,380,1,4554,0.00021958717610891525
109,7943,380,2,4554,0.0004391743522178305
110,8143,380,3,4554,0.0006587615283267457
111,8144,380,3,4554,0.0006587615283267457
112,8145,380,1,4554,0.00021958717610891525
113,8343,380,1,4554,0.00021958717610891525
114,8344,380,2,4554,0.0004391743522178305
115,8543,380,4,4554,0.000878348704435661
116,8742,380,6,4554,0.0013175230566534915
117,8745,380,4,4554,0.000878348704435661
118,8942,380,63,4554,0.01383399209486166
119,8943,380,4,4554,0.000878348704435661
120,8945,380,20,4554,0.004391743522178305
121,8947,380,3,4554,0.0006587615283267457
122,8948,380,1,4554,0.00021958717610891525
123,9143,380,1,4554,0.00021958717610891525
124,9144,380,1,4554,0.00021958717610891525
125,9145,380,3,4554,0.0006587615283267457
126,9146,380,1,4554,0.00021958717610891525
127,9343,380,2,4554,0.0004391743522178305
128,9542,380,2,4554,0.0004391743522178305
129,9742,380,7,4554,0.0015371102327624067
130,9943,380,1,4554,0.00021958717610891525
131,9944,380,6,4554,0.0013175230566534915
132,9945,380,1,4554,0.00021958717610891525
133,9946,380,1,4554,0.00021958717610891525
134,9947,380,11,4554,0.0024154589371980675
135,9949,380,3,4554,0.0006587615283267457
136,9951,380,1,4554,0.00021958717610891525
137,9952,380,1,4554,0.00021958717610891525
138,9954,380,2,4554,0.0004391743522178305
139,9955,380,4,4554,0.000878348704435661
140,10142,380,2,4554,0.0004391743522178305
141,10342,380,1,4554,0.00021958717610891525
142,10542,380,1,4554,0.00021958717610891525
143,10742,380,1,4554,0.00021958717610891525
144,10743,380,37,4554,0.008124725516029864
145,10744,380,1,4554,0.00021958717610891525
146,10745,380,5,4554,0.0010979358805445762
147,10746,380,17,4554,0.003732981993851559
148,10943,380,1,4554,0.00021958717610891525
149,10944,380,1,4554,0.00021958717610891525
150,10945,380,3,4554,0.0006587615283267457
151,10946,380,2,4554,0.0004391743522178305
152,10947,380,10,4554,0.0021958717610891525
153,10948,380,1,4554,0.00021958717610891525
154,11142,380,2,4554,0.0004391743522178305
155,11143,380,1,4554,0.00021958717610891525
156,11144,380,1,4554,0.00021958717610891525
157,11342,380,1,4554,0.00021958717610891525
158,11345,380,1,4554,0.00021958717610891525
159,11346,380,1,4554,0.00021958717610891525
160,11348,380,2,4554,0.0004391743522178305
161,11542,380,8,4554,0.001756697408871322
162,11543,380,93,4554,0.020421607378129116
163,11742,380,10,4554,0.0021958717610891525
164,12343,380,1,4554,0.00021958717610891525
165,12543,380,2,4554,0.0004391743522178305
166,12548,380,36,4554,0.007905138339920948
167,12742,380,3,4554,0.0006587615283267457
168,12744,380,7,4554,0.0015371102327624067
169,12942,380,1,4554,0.00021958717610891525
170,12943,380,1,4554,0.00021958717610891525
171,13142,380,1,4554,0.00021958717610891525
172,13342,380,1,4554,0.00021958717610891525
173,13543,380,6,4554,0.0013175230566534915
174,13544,380,49,4554,0.010759771629336846
175,13742,380,1,4554,0.00021958717610891525
176,13745,380,3,4554,0.0006587615283267457
177,13943,380,24,4554,0.005270092226613966
178,14142,380,14,4554,0.0030742204655248135
179,14144,380,1,4554,0.00021958717610891525
180,14342,380,104,4554,0.022837066315327184
181,14346,380,7,4554,0.0015371102327624067
182,14347,380,1,4554,0.00021958717610891525
183,14542,380,1,4554,0.00021958717610891525
184,14543,380,1,4554,0.00021958717610891525
185,14743,380,2,4554,0.0004391743522178305
186,14746,380,1,4554,0.00021958717610891525
187,14748,380,4,4554,0.000878348704435661
188,14750,380,39,4554,0.008563899868247694
189,14752,380,1,4554,0.00021958717610891525
190,14754,380,3,4554,0.0006587615283267457
191,14756,380,1,4554,0.00021958717610891525
192,14757,380,4,4554,0.000878348704435661
193,14758,380,1,4554,0.00021958717610891525
