,CityId,InvitorCityId,NumOutInvs,norm,InvitationProb
0,379,380,165,1360,0.1213235294117647
1,381,380,26,1360,0.01911764705882353
2,382,380,8,1360,0.0058823529411764705
3,383,380,2,1360,0.0014705882352941176
4,384,380,5,1360,0.003676470588235294
5,385,380,49,1360,0.03602941176470588
6,386,380,11,1360,0.008088235294117648
7,387,380,5,1360,0.003676470588235294
8,388,380,6,1360,0.004411764705882353
9,389,380,7,1360,0.005147058823529412
10,390,380,1,1360,0.0007352941176470588
11,391,380,1,1360,0.0007352941176470588
12,392,380,4,1360,0.0029411764705882353
13,393,380,1,1360,0.0007352941176470588
14,394,380,2,1360,0.0014705882352941176
15,395,380,2,1360,0.0014705882352941176
16,396,380,5,1360,0.003676470588235294
17,397,380,2,1360,0.0014705882352941176
18,398,380,4,1360,0.0029411764705882353
19,399,380,1,1360,0.0007352941176470588
20,1682,380,2,1360,0.0014705882352941176
21,1702,380,2,1360,0.0014705882352941176
22,1722,380,1,1360,0.0007352941176470588
23,1742,380,2,1360,0.0014705882352941176
24,1762,380,1,1360,0.0007352941176470588
25,1802,380,3,1360,0.0022058823529411764
26,1862,380,4,1360,0.0029411764705882353
27,1882,380,2,1360,0.0014705882352941176
28,1902,380,1,1360,0.0007352941176470588
29,1922,380,1,1360,0.0007352941176470588
30,1962,380,2,1360,0.0014705882352941176
31,2002,380,1,1360,0.0007352941176470588
32,2023,380,2,1360,0.0014705882352941176
33,2062,380,2,1360,0.0014705882352941176
34,2063,380,2,1360,0.0014705882352941176
35,2082,380,2,1360,0.0014705882352941176
36,2083,380,1,1360,0.0007352941176470588
37,2084,380,2,1360,0.0014705882352941176
38,2103,380,4,1360,0.0029411764705882353
39,2104,380,10,1360,0.007352941176470588
40,2105,380,1,1360,0.0007352941176470588
41,2122,380,1,1360,0.0007352941176470588
42,2142,380,1,1360,0.0007352941176470588
43,2143,380,1,1360,0.0007352941176470588
44,2144,380,2,1360,0.0014705882352941176
45,2145,380,5,1360,0.003676470588235294
46,2147,380,1,1360,0.0007352941176470588
47,2342,380,1,1360,0.0007352941176470588
48,2343,380,1,1360,0.0007352941176470588
49,2743,380,2,1360,0.0014705882352941176
50,2944,380,1,1360,0.0007352941176470588
51,3142,380,3,1360,0.0022058823529411764
52,3143,380,3,1360,0.0022058823529411764
53,3342,380,1,1360,0.0007352941176470588
54,3543,380,7,1360,0.005147058823529412
55,3742,380,2,1360,0.0014705882352941176
56,3942,380,1,1360,0.0007352941176470588
57,3943,380,2,1360,0.0014705882352941176
58,3944,380,5,1360,0.003676470588235294
59,4143,380,4,1360,0.0029411764705882353
60,4144,380,1,1360,0.0007352941176470588
61,4542,380,1,1360,0.0007352941176470588
62,4543,380,1,1360,0.0007352941176470588
63,4544,380,1,1360,0.0007352941176470588
64,4743,380,1,1360,0.0007352941176470588
65,4744,380,26,1360,0.01911764705882353
66,5145,380,1,1360,0.0007352941176470588
67,5343,380,1,1360,0.0007352941176470588
68,5344,380,1,1360,0.0007352941176470588
69,5346,380,2,1360,0.0014705882352941176
70,6142,380,2,1360,0.0014705882352941176
71,6145,380,2,1360,0.0014705882352941176
72,6342,380,12,1360,0.008823529411764706
73,6543,380,2,1360,0.0014705882352941176
74,6743,380,1,1360,0.0007352941176470588
75,6744,380,1,1360,0.0007352941176470588
76,6746,380,1,1360,0.0007352941176470588
77,6747,380,3,1360,0.0022058823529411764
78,7142,380,11,1360,0.008088235294117648
79,7343,380,48,1360,0.03529411764705882
80,7943,380,1,1360,0.0007352941176470588
81,8143,380,1,1360,0.0007352941176470588
82,8144,380,1,1360,0.0007352941176470588
83,8344,380,1,1360,0.0007352941176470588
84,8345,380,1,1360,0.0007352941176470588
