,CityId,InvitorCityId,NumOutInvs,norm,InvitationProb
0,379,380,511,3419,0.1494589061128985
1,381,380,124,3419,0.03626791459491079
2,382,380,36,3419,0.01052939455981281
3,383,380,16,3419,0.00467973091547236
4,384,380,23,3419,0.006727113190991518
5,385,380,211,3419,0.06171395144779175
6,386,380,25,3419,0.007312079555425563
7,387,380,21,3419,0.006142146826557473
8,388,380,10,3419,0.0029248318221702253
9,389,380,61,3419,0.017841474115238374
10,390,380,10,3419,0.0029248318221702253
11,391,380,6,3419,0.0017548990933021352
12,392,380,26,3419,0.0076045627376425855
13,393,380,4,3419,0.00116993272886809
14,394,380,8,3419,0.00233986545773618
15,395,380,13,3419,0.0038022813688212928
16,396,380,46,3419,0.013454226381983035
17,397,380,9,3419,0.0026323486399532025
18,398,380,6,3419,0.0017548990933021352
19,399,380,5,3419,0.0014624159110851126
20,1682,380,3,3419,0.0008774495466510676
21,1702,380,4,3419,0.00116993272886809
22,1722,380,1,3419,0.0002924831822170225
23,1742,380,7,3419,0.0020473822755191578
24,1762,380,7,3419,0.0020473822755191578
25,1782,380,3,3419,0.0008774495466510676
26,1802,380,3,3419,0.0008774495466510676
27,1822,380,4,3419,0.00116993272886809
28,1842,380,6,3419,0.0017548990933021352
29,1862,380,13,3419,0.0038022813688212928
30,1882,380,10,3419,0.0029248318221702253
31,1902,380,10,3419,0.0029248318221702253
32,1922,380,5,3419,0.0014624159110851126
33,1942,380,3,3419,0.0008774495466510676
34,1962,380,7,3419,0.0020473822755191578
35,1982,380,4,3419,0.00116993272886809
36,2002,380,10,3419,0.0029248318221702253
37,2003,380,2,3419,0.000584966364434045
38,2023,380,8,3419,0.00233986545773618
39,2042,380,1,3419,0.0002924831822170225
40,2062,380,6,3419,0.0017548990933021352
41,2063,380,4,3419,0.00116993272886809
42,2083,380,2,3419,0.000584966364434045
43,2084,380,3,3419,0.0008774495466510676
44,2102,380,1,3419,0.0002924831822170225
45,2103,380,13,3419,0.0038022813688212928
46,2104,380,13,3419,0.0038022813688212928
47,2105,380,2,3419,0.000584966364434045
48,2122,380,9,3419,0.0026323486399532025
49,2142,380,3,3419,0.0008774495466510676
50,2143,380,2,3419,0.000584966364434045
51,2144,380,9,3419,0.0026323486399532025
52,2145,380,19,3419,0.005557180462123428
53,2147,380,4,3419,0.00116993272886809
54,2342,380,1,3419,0.0002924831822170225
55,2343,380,1,3419,0.0002924831822170225
56,2742,380,3,3419,0.0008774495466510676
57,2743,380,2,3419,0.000584966364434045
58,2744,380,1,3419,0.0002924831822170225
59,2942,380,2,3419,0.000584966364434045
60,2943,380,2,3419,0.000584966364434045
61,2944,380,2,3419,0.000584966364434045
62,3142,380,5,3419,0.0014624159110851126
63,3143,380,2,3419,0.000584966364434045
64,3342,380,1,3419,0.0002924831822170225
65,3542,380,1,3419,0.0002924831822170225
66,3543,380,40,3419,0.011699327288680901
67,3742,380,4,3419,0.00116993272886809
68,3942,380,9,3419,0.0026323486399532025
69,3943,380,1,3419,0.0002924831822170225
70,3944,380,15,3419,0.004387247733255338
71,3945,380,2,3419,0.000584966364434045
72,4142,380,2,3419,0.000584966364434045
73,4143,380,1,3419,0.0002924831822170225
74,4144,380,1,3419,0.0002924831822170225
75,4342,380,2,3419,0.000584966364434045
76,4542,380,11,3419,0.0032173150043872476
77,4742,380,2,3419,0.000584966364434045
78,4743,380,6,3419,0.0017548990933021352
79,4744,380,99,3419,0.02895583503948523
80,4942,380,3,3419,0.0008774495466510676
81,5145,380,5,3419,0.0014624159110851126
82,5342,380,3,3419,0.0008774495466510676
83,5343,380,1,3419,0.0002924831822170225
84,5344,380,3,3419,0.0008774495466510676
85,5345,380,5,3419,0.0014624159110851126
86,5346,380,7,3419,0.0020473822755191578
87,5542,380,1,3419,0.0002924831822170225
88,5742,380,1,3419,0.0002924831822170225
89,5942,380,5,3419,0.0014624159110851126
90,6142,380,2,3419,0.000584966364434045
91,6143,380,1,3419,0.0002924831822170225
92,6144,380,1,3419,0.0002924831822170225
93,6145,380,10,3419,0.0029248318221702253
94,6146,380,3,3419,0.0008774495466510676
95,6342,380,66,3419,0.019303890026323486
96,6343,380,2,3419,0.000584966364434045
97,6542,380,1,3419,0.0002924831822170225
