,CityId,InvitorCityId,NumOutInvs
0,379,379,133568
1,380,379,1490
2,381,379,1704
3,382,379,971
4,383,379,827
5,384,379,732
6,385,379,966
7,386,379,899
8,387,379,927
9,388,379,560
10,389,379,814
11,390,379,571
12,391,379,578
13,392,379,634
14,393,379,399
15,394,379,565
16,395,379,1589
17,396,379,757
18,397,379,349
19,398,379,403
20,399,379,393
21,1682,379,566
22,1702,379,288
23,1722,379,327
24,1742,379,420
25,1762,379,699
26,1782,379,510
27,1802,379,440
28,1822,379,280
29,1842,379,317
30,1862,379,394
31,1882,379,957
32,1902,379,937
33,1922,379,273
34,1942,379,260
35,1962,379,268
36,1982,379,232
37,2002,379,254
38,2003,379,223
39,2022,379,418
40,2023,379,249
41,2042,379,320
42,2062,379,395
43,2063,379,193
44,2082,379,339
45,2083,379,174
46,2084,379,181
47,2102,379,152
48,2103,379,437
49,2104,379,186
50,2105,379,512
51,2122,379,168
52,2142,379,279
53,2143,379,171
54,2144,379,229
55,2145,379,403
56,2146,379,305
57,2147,379,162
58,2342,379,146
59,2343,379,126
60,2742,379,180
61,2743,379,231
62,2744,379,176
63,2942,379,504
64,2943,379,428
65,2944,379,113
66,3142,379,228
67,3143,379,117
68,3342,379,61
69,3542,379,82
70,3543,379,229
71,3742,379,404
72,3942,379,187
73,3943,379,266
74,3944,379,356
75,3945,379,54
76,4142,379,121
77,4143,379,210
78,4144,379,530
79,4342,379,152
80,4542,379,143
81,4543,379,186
82,4544,379,315
83,4742,379,103
84,4743,379,138
85,4744,379,144
86,4942,379,367
87,5142,379,231
88,5143,379,174
89,5144,379,65
90,5145,379,136
91,5342,379,126
92,5343,379,66
93,5344,379,62
94,5345,379,90
95,5346,379,200
96,5542,379,72
97,5543,379,122
98,5742,379,62
99,5743,379,132
100,5942,379,403
101,6142,379,139
102,6143,379,279
103,6144,379,54
104,6145,379,82
105,6146,379,147
106,6342,379,203
107,6343,379,102
108,6542,379,87
109,6543,379,113
110,6742,379,86
111,6743,379,95
112,6744,379,49
113,6745,379,75
114,6746,379,209
115,6747,379,179
116,6942,379,12
117,7142,379,156
118,7143,379,128
119,7144,379,139
120,7145,379,41
121,7343,379,136
122,7542,379,780
123,7742,379,251
124,7743,379,202
125,7942,379,76
126,7943,379,171
127,7944,379,52
128,8142,379,69
129,8143,379,150
130,8144,379,114
131,8145,379,43
132,8342,379,65
133,8343,379,105
134,8344,379,264
135,8345,379,56
136,8542,379,106
137,8543,379,96
138,8544,379,175
139,8742,379,102
140,8743,379,216
141,8744,379,149
142,8745,379,82
143,8942,379,87
144,8943,379,495
145,8945,379,87
146,8946,379,30
147,8947,379,122
148,8948,379,74
149,9142,379,115
150,9143,379,119
151,9144,379,77
152,9145,379,268
153,9146,379,156
154,9342,379,30
155,9343,379,100
156,9542,379,118
157,9544,379,100
158,9545,379,16
159,9546,379,43
160,9742,379,68
161,9942,379,84
162,9943,379,219
163,9944,379,62
164,9945,379,56
165,9946,379,66
166,9947,379,112
167,9948,379,40
168,9949,379,51
169,9950,379,38
170,9951,379,59
171,9952,379,56
172,9953,379,167
173,9954,379,69
174,9955,379,107
175,10142,379,167
176,10342,379,63
177,10343,379,133
178,10344,379,35
179,10345,379,40
180,10346,379,62
181,10542,379,344
182,10742,379,33
183,10743,379,113
184,10744,379,28
185,10745,379,115
186,10746,379,46
187,10942,379,48
188,10943,379,124
189,10944,379,75
190,10945,379,34
191,10946,379,69
192,10947,379,67
193,10948,379,99
194,10949,379,85
195,11142,379,75
196,11143,379,199
197,11144,379,35
198,11145,379,118
199,11146,379,30
200,11147,379,52
201,11342,379,70
202,11343,379,18
203,11344,379,13
204,11345,379,57
205,11346,379,31
206,11347,379,33
207,11348,379,234
208,11542,379,57
209,11543,379,90
210,11544,379,36
211,11545,379,13
212,11742,379,79
213,11743,379,66
214,11744,379,31
215,11942,379,29
216,12342,379,82
217,12343,379,67
218,12542,379,40
219,12543,379,68
220,12544,379,126
221,12545,379,42
222,12546,379,5
223,12547,379,37
224,12548,379,80
225,12549,379,52
226,12550,379,31
227,12742,379,188
228,12743,379,20
229,12744,379,68
230,12942,379,19
231,12943,379,28
232,13142,379,89
233,13342,379,14
234,13542,379,13
235,13543,379,78
236,13544,379,91
237,13742,379,7
238,13743,379,58
239,13744,379,26
240,13745,379,24
241,13746,379,48
242,13942,379,48
243,13943,379,113
244,14142,379,42
245,14143,379,65
246,14144,379,19
247,14145,379,96
248,14342,379,47
249,14343,379,18
250,14344,379,64
251,14346,379,82
252,14347,379,48
253,14542,379,92
254,14543,379,43
255,14544,379,12
256,14742,379,53
257,14743,379,10
258,14744,379,59
259,14745,379,40
260,14746,379,108
261,14747,379,51
262,14748,379,57
263,14749,379,23
264,14750,379,13
265,14751,379,42
266,14752,379,32
267,14753,379,40
268,14754,379,35
269,14755,379,5
270,14756,379,44
271,14757,379,49
272,14758,379,45
273,14759,379,12
274,14760,379,64
275,14761,379,27
276,14942,379,34
277,14943,379,22
278,15142,379,24
