InvitorCityId,CityId,weight
380,379,3.631221031542488
381,379,3.4027252658402087
382,379,3.494911391933658
383,379,3.383909807589938
384,379,3.5168617724582534
385,379,3.3844754313396934
386,379,3.585295137857366
387,379,3.2686950603916323
388,379,3.800033962939412
389,379,3.254561716383989
390,379,3.4235510307499406
391,379,3.6782813231221128
392,379,3.4943407133813897
393,379,3.4790398684260895
394,379,3.232868379954326
395,379,1.845648262448968
396,379,3.0592668505412655
397,379,3.6676887671342975
398,379,3.2746590245286034
399,379,3.6261783243982006
1682,379,1.62040121723137
1702,379,3.159897574311266
1722,379,1.4240346891027378
1742,379,2.4918270926325743
1762,379,1.5712166996139025
1782,379,2.2398319187565754
1802,379,1.7122952978738082
1822,379,3.76746580035249
1842,379,3.4058377612186574
1862,379,2.92975682309189
1882,379,1.5060420339504388
1902,379,1.781177359897518
1922,379,3.193558016883911
1942,379,1.565342592568876
1962,379,2.956329725687962
1982,379,3.115533473366612
2002,379,3.809832064531599
2003,379,1.7847907999119617
2022,379,1.962439451006524
2023,379,3.7946245112108405
2042,379,1.7717873360411396
2062,379,3.129162854645589
2063,379,3.5600986642480117
2082,379,2.4136436297665096
2083,379,3.3198127778800406
2084,379,3.616052712116263
2102,379,3.953503606548865
2103,379,3.2016796339292863
2104,379,3.427244090600256
2105,379,1.7334238922150915
2122,379,3.2738095436860384
2142,379,3.957406011275964
2143,379,4.30490933132945
2144,379,3.7492426038410267
2145,379,3.430493751150586
2146,379,1.9024250371155744
2147,379,3.790100981181318
2342,379,2.373354163882253
2742,379,3.0379326280443673
2743,379,3.6734382696255583
2744,379,1.2580400255962119
2942,379,1.5926307941177191
2943,379,1.560045157104524
2944,379,2.859817089574192
3142,379,3.0550488507104103
3143,379,3.8672248625282517
3342,379,3.49902963089919
3542,379,4.725616339063959
3543,379,3.760188481818718
3742,379,1.8810829859760643
3942,379,4.213053095399427
3943,379,1.955388893009857
3944,379,3.437468496077658
3945,379,3.880089958325137
4142,379,3.0626717562291
4143,379,2.8779492378976075
4144,379,1.8286521856084206
4342,379,3.726401893437026
4542,379,3.4944853160857123
4543,379,2.4277482359480516
4544,379,1.5496194172231903
4742,379,3.836515452920001
4743,379,3.7771720612596145
4744,379,3.7981608445149995
4942,379,2.3353749158170367
5142,379,1.5875791186216013
5143,379,2.2300144001592104
5144,379,2.0794415416798357
5145,379,3.2714682749873716
5342,379,2.9002435063753187
5343,379,3.1033629377463563
5344,379,4.548599834499697
5345,379,2.859600099229411
5346,379,4.097118489104826
5542,379,3.7936147743778443
5543,379,3.67053031544574
5742,379,4.071161226766444
5743,379,1.7707060600302227
5942,379,1.988927534139004
6142,379,3.553441483218832
6143,379,1.205442312305296
6144,379,4.461299815568389
6145,379,3.6109179126442243
6146,379,3.5519135990407786
6342,379,3.029596787506747
6343,379,1.1878434223960523
6542,379,2.0281482472922856
6543,379,3.917010546939185
6742,379,3.9889840465642745
6743,379,3.9974358832762764
6744,379,3.55891312765391
6745,379,4.15366113937852
6746,379,2.49784344081872
6747,379,3.0491201469720526
6942,379,3.1282214566000697
7142,379,3.5373295559867355
7143,379,3.0467874443542753
7144,379,3.716437398177594
7145,379,2.820055259478705
7343,379,4.402645921876617
7542,379,1.5219718866528245
7742,379,2.2706520458910364
7743,379,2.2639159518348917
7942,379,3.5553480614894135
7943,379,2.2662174488231708
7944,379,3.131864447878571
8142,379,3.4011973816621555
8143,379,3.9858928539946015
8144,379,4.030694535145645
8145,379,3.3270894095084333
8342,379,2.5336968139574325
8343,379,1.9965538818740682
8344,379,1.6337963562661408
8345,379,3.9484926852095374
8542,379,2.7863820443721172
8543,379,3.759537604919949
8544,379,2.085998942225995
8742,379,3.2661610978582125
8743,379,1.957744606702316
8744,379,2.3174737054877963
8745,379,4.239886867512759
8942,379,3.672677479537656
8943,379,1.9708077006770406
8945,379,3.578878558899608
8946,379,4.110873864173311
8947,379,3.7230124604833947
8948,379,3.4468078929142076
9142,379,2.867898902044106
9143,379,3.0192627709641853
9144,379,2.70359585075283
9145,379,1.5364688925675094
9146,379,1.6906633523566863
9342,379,3.782564938191259
9343,379,3.3232358401924436
9542,379,2.4535561199039244
9544,379,2.159484249353372
9545,379,3.56953269648137
9546,379,3.846595200105691
9742,379,3.462890950667495
9942,379,1.6405284995041316
9943,379,2.1096412815434684
9944,379,3.164067588373206
9945,379,4.22683374526818
9946,379,2.129872395306728
9947,379,3.9044947390073546
9948,379,2.639057329615259
9949,379,4.099095164980699
9950,379,2.257122718917288
9951,379,3.147840051751449
9952,379,3.7784916128036232
9953,379,1.8638127868681125
9954,379,1.5040773967762742
9955,379,3.0639405235805244
10142,379,1.4240346891027378
10342,379,2.505525936990736
10343,379,2.2648447650111985
10344,379,3.9318256327243257
10345,379,4.481117537318113
10346,379,1.749199854809259
10542,379,1.6653779283164396
10742,379,4.471638793363569
10743,379,3.5953533961031128
10745,379,3.5380565643793527
10746,379,5.0106352940962555
10942,379,2.662587827025453
10943,379,1.7475882509149177
10944,379,1.4954936530848826
10945,379,3.6000482404073204
10946,379,3.0338840395183673
10947,379,4.6491870714048655
10948,379,1.4759065198095778
10949,379,3.028522096376982
11142,379,1.9459101490553135
11143,379,2.088330489097082
11144,379,3.9889840465642745
11145,379,1.418382675671391
11146,379,1.5198257537444133
11147,379,4.174387269895637
11342,379,3.1945831322991562
11343,379,4.189654742026425
11344,379,2.662587827025453
11345,379,3.9318256327243257
11346,379,3.392829131991639
11347,379,2.2155737160044158
11348,379,1.5797327580201845
11542,379,4.237723145067448
11543,379,3.8430301339411947
11544,379,3.8416005411316
11545,379,1.791759469228055
11742,379,4.5217885770490405
11743,379,2.5877640352277083
11744,379,5.313205979041787
11942,379,4.68213122712422
12342,379,2.367123614131617
12343,379,1.3040562628829186
12542,379,3.797093038754169
12543,379,2.436116485618568
12544,379,2.009331975492809
12545,379,4.123093975508087
12546,379,3.4468078929142076
12547,379,2.178532444324067
12548,379,3.3305023821046733
12549,379,3.713572066704308
12550,379,3.917010546939185
12742,379,1.9315214116032136
12743,379,2.639057329615259
12744,379,4.029806041084529
12942,379,3.8528036457681747
12943,379,1.791759469228055
13142,379,3.4724100098874198
13342,379,4.579852378003801
13542,379,3.784189633918261
13543,379,3.3282283617955644
13544,379,4.146530315392671
13742,379,3.4735180432417816
13743,379,1.853891250335061
13744,379,3.3232358401924436
13745,379,3.8199077165203406
13746,379,2.0476928433652555
13942,379,4.260329699696362
13943,379,2.9022062155431674
14142,379,3.4279204518029087
14143,379,2.2487823870010692
14144,379,3.784189633918261
14145,379,2.41789593950504
14342,379,4.823502180305079
14343,379,5.4638318050256105
14344,379,1.7283898552954657
14346,379,3.520998581474776
14347,379,2.8763855159214247
14542,379,2.392533329656985
14543,379,3.2676659890376327
14544,379,2.995732273553991
14742,379,2.9639835752394106
14743,379,4.6443908991413725
14744,379,1.5260563034950494
14745,379,2.4849066497880004
14746,379,3.4389377096450024
14747,379,4.112693700890297
14748,379,2.8707357833793057
14749,379,2.6149597780361984
14750,379,4.200954297280359
14752,379,2.575878427993727
14753,379,3.709498741316672
14754,379,3.899950424193877
14755,379,3.1986731175506815
14756,379,2.369524575669155
14757,379,3.3463891451671604
14758,379,3.9448128282511368
14760,379,3.6109179126442243
14761,379,2.8763855159214247
14942,379,2.0794415416798357
14943,379,3.152736022363656
15142,379,4.605170185988091
15143,379,1.6529230243738393
15144,379,3.900849704830021
15145,379,2.6210388241125804
15146,379,4.098502572370764
15147,379,4.304065093204169
15342,379,3.4965075614664802
15343,379,5.0401940963378005
15344,379,3.1728318863667937
15542,379,3.164067588373206
15544,379,4.257973986003902
15545,379,2.2207550747464135
15546,379,4.23410650459726
15742,379,3.8394523125933104
15942,379,3.5322256440685593
15943,379,4.983606621708336
15944,379,3.9318256327243257
15945,379,4.22683374526818
16143,379,4.722953221644475
16144,379,3.1918471524802814
16342,379,2.3632097148104805
16343,379,4.123093975508087
16346,379,3.448222320307018
16348,379,2.9391619220655967
16349,379,2.15598161880217
16351,379,4.212127597878484
16353,379,1.791759469228055
16354,379,3.41224721784874
16355,379,3.4339872044851463
16356,379,2.512305623976115
16543,379,4.852030263919617
16544,379,5.351858133476067
16545,379,3.6166927121381085
16546,379,4.350277936359301
16547,379,3.1354942159291497
16548,379,3.481240089335692
16549,379,3.550574782736756
16550,379,3.2088254890146994
16551,379,4.74493212836325
16552,379,1.8325814637483102
16554,379,2.2512917986064953
16555,379,4.388257184424518
16556,379,1.7619065060783738
16557,379,1.9810014688665833
16743,379,3.5040547671018634
16744,379,3.4339872044851463
16745,379,3.912023005428146
16746,379,4.709530201312334
16747,379,3.5136753650888455
16748,379,3.7495040759303713
16749,379,3.044522437723423
16750,379,2.9704144655697013
16751,379,3.721669276936927
16752,379,4.0943445622221
16754,379,3.6888794541139363
16756,379,3.258096538021482
16757,379,1.826850789039325
16942,379,2.9633968929110543
16943,379,3.7669972333778885
16944,379,3.3877743613300146
16945,379,2.691243082785829
16946,379,2.833213344056216
16947,379,2.8763855159214247
16948,379,2.772588722239781
16949,379,4.085976312551584
17142,379,2.456735772821304
17143,379,2.7245795030534206
17144,379,2.7227563484919055
17145,379,3.4231762883809305
17146,379,4.0943445622221
17147,379,3.9889840465642745
17148,379,4.5217885770490405
17149,379,3.56953269648137
