CityId,InvitorCityId,p,NumOutInvs
380,379,0.008472482956229621,4802
381,379,0.008380735952122178,4750
382,379,0.006565203890072974,3721
383,379,0.005176648270216099,2934
384,379,0.004964924414583539,2814
385,379,0.005293096390814008,3000
386,379,0.0050072691857100515,2838
387,379,0.005231343599587844,2965
388,379,0.0029941281917371236,1697
389,379,0.004010402698773413,2273
390,379,0.0028723869747484016,1628
391,379,0.0027612319505413074,1565
392,379,0.0028441571273307266,1612
393,379,0.0024895196691461885,1411
394,379,0.003198794585515265,1813
395,379,0.007205668553361469,4084
396,379,0.0039504142730108546,2239
397,379,0.002083715612517114,1181
398,379,0.0021948706367242083,1244
399,379,0.001995497339336881,1131
1682,379,0.0030382373283272405,1722
1702,379,0.0015067681059183875,854
1722,379,0.0017414287125778086,987
1742,379,0.002304261295467698,1306
1762,379,0.0037510409756235266,2126
1782,379,0.0027382951995144466,1552
1802,379,0.002069600688808277,1173
1822,379,0.0014679520657190847,832
1842,379,0.0015491128770448997,878
1862,379,0.0020713650542718816,1174
1882,379,0.005143125326407611,2915
1902,379,0.004536183606927605,2571
1922,379,0.0012262339972052452,695
1942,379,0.001355032676048386,768
1962,379,0.0014185498327381541,804
1982,379,0.0012879867884314086,730
2002,379,0.0013003373466766413,737
2003,379,0.0011980041497875705,679
2022,379,0.0020766581506626958,1177
2023,379,0.0012015328807147797,681
2042,379,0.0015667565316809463,888
2062,379,0.0018702273914209494,1060
2063,379,0.0010515618163083828,596
2082,379,0.0015261761260180389,865
2083,379,0.0009774584668369867,554
2084,379,0.0009192344065380326,521
2102,379,0.0007092749163690771,402
2103,379,0.002021962821290951,1146
2104,379,0.0009298205993196607,527
2105,379,0.0025318644402727002,1435
2122,379,0.0008133724787217525,461
2142,379,0.0012491707482321058,708
2143,379,0.0008680678080934972,492
2144,379,0.001067441105480825,605
2145,379,0.0016426242466159471,931
2146,379,0.0012721074992589666,721
2147,379,0.00088041836633873,499
2342,379,0.0007427978601775657,421
2742,379,0.0007833782658404732,444
2743,379,0.001162716840515477,659
2744,379,0.000885711462729544,502
2942,379,0.002427766877920025,1376
2943,379,0.0019513882027467641,1106
2944,379,0.0005945911612347736,337
3142,379,0.0011380157240250116,645
3143,379,0.0005557751210354708,315
3342,379,0.0003175857834488405,180
3542,379,0.0003952178638474459,224
3543,379,0.000943935523028498,535
3742,379,0.002044899572317812,1159
3942,379,0.0009756941013733821,553
3943,379,0.0013303315595579205,754
3944,379,0.001434429121910596,813
3945,379,0.0003158214179852358,179
4142,379,0.0005346027354722147,303
4143,379,0.0010092170451818708,572
4144,379,0.002457761090801304,1393
4342,379,0.0007375047637867518,418
4542,379,0.0007498553220319844,425
4543,379,0.0008239586715033805,467
4544,379,0.0014591302384010614,827
4742,379,0.00044814882775558596,254
4743,379,0.0006422290287520996,364
4744,379,0.0007145680127598911,405
4942,379,0.0016302736883707144,924
5142,379,0.0011256651657797789,638
5143,379,0.0008151368441853572,462
5144,379,0.00031935014891244513,181
5145,379,0.0006334072014340762,359
5342,379,0.0005998842576255875,340
5343,379,0.00030523522520360777,173
5344,379,0.0002981777633491891,169
5345,379,0.0004410913659011673,250
5346,379,0.0009404067921012887,533
5542,379,0.0004110971530198879,233
5543,379,0.0005734187756715175,325
5742,379,0.00035816618911174784,203
5743,379,0.0007692633421316358,436
5942,379,0.0017996527728767627,1020
6142,379,0.000661637048851751,375
6143,379,0.0013638545033664094,773
6144,379,0.0002858272051039564,162
6145,379,0.00043932700043756263,249
6146,379,0.0006492864906065183,368
6342,379,0.0008539528843846599,484
6343,379,0.000490493598882098,278
6542,379,0.000469321213318842,266
6543,379,0.0005240165426905868,297
6742,379,0.000464028116928028,263
6743,379,0.00046755684785523735,265
6744,379,0.0003175857834488405,180
6745,379,0.00034757999633011985,197
6746,379,0.0009068838482928,514
6747,379,0.0007604415148136125,431
6942,379,6.88102530805821e-05,39
7142,379,0.0007745564385224498,439
7143,379,0.0005822406029895408,330
7144,379,0.0006492864906065183,368
7145,379,0.0002064307592417463,117
7343,379,0.0007092749163690771,402
7542,379,0.0033240645334311966,1884
7742,379,0.000980987197764196,556
7743,379,0.00093334933024687,529
7942,379,0.0003264076107668638,185
7943,379,0.0007674989766680311,435
7944,379,0.00023289624119581635,132
8142,379,0.00044814882775558596,254
8143,379,0.0006245853741160529,354
8144,379,0.0004534419241464,257
8145,379,0.0002170169520233743,123
8342,379,0.00030876395613081714,175
8343,379,0.0004816717715640747,273
8344,379,0.0012862224229678039,729
8345,379,0.00025406862675907236,144
8542,379,0.0005204878117633775,295
8543,379,0.0004128615184834926,234
8544,379,0.0008257230369669852,468
8742,379,0.00047108557878244666,267
8743,379,0.0010021595833274522,568
8744,379,0.0006757519725605883,383
8745,379,0.0003528730927209338,200
8942,379,0.00042521207672872527,241
8943,379,0.0021542902310613013,1221
8945,379,0.0004128615184834926,234
8946,379,0.0001940802009965136,110
8947,379,0.0005645969483534942,320
8948,379,0.0003105283215944218,176
9142,379,0.0005310740045450054,301
9143,379,0.0006069417194800062,344
9144,379,0.00043756263497395797,248
9145,379,0.0012562282100865244,712
9146,379,0.0007586771493500078,430
9342,379,0.00018525837367849027,105
9343,379,0.00040403969116546923,229
9542,379,0.0006298784705068669,357
9544,379,0.00040403969116546923,229
9545,379,8.468954225302413e-05,48
9546,379,0.00024877553036825833,141
9742,379,0.00029994212881279375,170
9942,379,0.0004534419241464,257
9943,379,0.000996866486936638,565
9944,379,0.00022760314480500232,129
9945,379,0.00022231004841418833,126
9946,379,0.0002805341087131424,159
9947,379,0.0005187234462997728,294
9948,379,0.00020819512470535097,118
9949,379,0.00031229268705802645,177
9950,379,0.00022054568295058364,125
9951,379,0.00029994212881279375,170
9952,379,0.0002628904540770957,149
9953,379,0.0007710277075952404,437
9954,379,0.0004128615184834926,234
9955,379,0.000490493598882098,278
10142,379,0.0008663034426298926,491
10342,379,0.00031229268705802645,177
10343,379,0.0006263497395796576,355
10344,379,0.00019760893192372295,112
10345,379,0.00017996527728767625,102
10346,379,0.00022583877934139767,128
10542,379,0.0015544059734357136,881
10742,379,0.00014997106440639687,85
10743,379,0.000485200502491284,275
10744,379,0.00015879289172442024,90
10745,379,0.0004763786751732607,270
10746,379,0.00019937329738732763,113
10942,379,0.00017467218089686225,99
10943,379,0.0005416601973266335,307
10944,379,0.0003299363416940731,187
10945,379,0.00014820669894279222,84
10946,379,0.00038110294013860854,216
10947,379,0.00027347664685872374,155
10948,379,0.0005081372535181447,288
10949,379,0.0003722811128205852,211
11142,379,0.0004022753257018646,228
11143,379,0.0008998263864383813,510
11144,379,0.00016232162265162958,92
11145,379,0.000511665984445354,290
11146,379,0.00019231583553290895,109
11147,379,0.000245246799441049,139
11342,379,0.00027876974324953776,158
11343,379,5.2930963908140077e-05,30
11344,379,7.057461854418677e-05,40
11345,379,0.0003069995906672124,174
11346,379,0.00014997106440639687,85
11347,379,0.00012350558245232684,70
11348,379,0.00098628029415501,559
11542,379,0.0002646548195407004,150
11543,379,0.0004357982695103533,247
11544,379,0.00014644233347918753,83
11545,379,7.233898400779144e-05,41
11742,379,0.0003564018236481432,202
11743,379,0.00030170649427639846,171
11744,379,0.00014467796801558288,82
11942,379,0.00014644233347918753,83
